id,region,group,counts
14,DPC,Lesion_Familiar,342.205
14,IFC,Lesion_Familiar,512.922
14,PRL,Lesion_Familiar,497.98
14,ACC,Lesion_Familiar,460.058
14,DPC,Lesion_Familiar,436.591
14,IFC,Lesion_Familiar,458.876
14,PRL,Lesion_Familiar,448.786
14,ACC,Lesion_Familiar,481.105
14,DPC,Lesion_Familiar,476.342
14,IFC,Lesion_Familiar,469.92
14,PRL,Lesion_Familiar,495.674
14,ACC,Lesion_Familiar,575.792
14,IDG,Lesion_Familiar,148.731
14,ICA1,Lesion_Familiar,154.051
14,ICA3,Lesion_Familiar,196.413
14,IDG,Lesion_Familiar,233.372
14,ICA1,Lesion_Familiar,136.906
14,ICA1,Lesion_Familiar,141.87
14,VDG,Lesion_Familiar,108.656
14,IDG,Lesion_Familiar,172.242
14,ICA1,Lesion_Familiar,112.169
14,IDG,Lesion_Familiar,191.152
14,ICA3,Lesion_Familiar,142.034
14,PRH,Lesion_Familiar,315.34
14,TE2,Lesion_Familiar,235.556
14,V2C,Lesion_Familiar,835.194
14,PSTC,Lesion_Familiar,284.26
14,LENT,Lesion_Familiar,382.271
14,LENT,Lesion_Familiar,320.492
14,PRH,Lesion_Familiar,294.523
14,TE2,Lesion_Familiar,181.226
14,V2C,Lesion_Familiar,645.825
14,PRH,Lesion_Familiar,303.891
14,TE2,Lesion_Familiar,236.221
14,V2C,Lesion_Familiar,1106.86
14,V2C,Lesion_Familiar,939.357
14,TE2,Lesion_Familiar,309.397
14,IDG,Lesion_Familiar,253.248
14,VDG,Lesion_Familiar,173.081
14,VCA3,Lesion_Familiar,238.667
14,VCA1,Lesion_Familiar,301.253
14,V2C,Lesion_Familiar,1212.65
14,VCA1,Lesion_Familiar,281.952
14,ICA3,Lesion_Familiar,255.835
14,IDG,Lesion_Familiar,190.013
14,ICA1,Lesion_Familiar,182.427
14,ICA3,Lesion_Familiar,243.115
14,DDG,Lesion_Familiar,212.721
14,DCA1,Lesion_Familiar,175.375
14,DCA3,Lesion_Familiar,232.163
14,DCA3,Lesion_Familiar,178.749
14,DCA1,Lesion_Familiar,157.523
14,DDG,Lesion_Familiar,124.898
14,DPC,Lesion_Familiar,357.228
14,PRL,Lesion_Familiar,249.563
14,PRH,Lesion_Familiar,223.555
14,TE2,Lesion_Familiar,208.866
14,V2C,Lesion_Familiar,987.685
14,VOC,Lesion_Familiar,330.106
14,PRL,Lesion_Familiar,343.452
14,M2C,Lesion_Familiar,322.493
14,VOC,Lesion_Familiar,477.989
14,DPC,Lesion_Familiar,393.338
14,IFC,Lesion_Familiar,398.286
14,PRL,Lesion_Familiar,527.105
14,DPC,Lesion_Familiar,316.169
14,IFC,Lesion_Familiar,384.752
14,PRL,Lesion_Familiar,400.82
14,PSTC,Lesion_Familiar,212.71
14,LENT,Lesion_Familiar,380.879
14,LENT,Lesion_Familiar,336.563
14,PSTC,Lesion_Familiar,496.059
14,LENT,Lesion_Familiar,687.215
14,PSTC,Lesion_Familiar,348.566
14,LENT,Lesion_Familiar,676.275
14,PRH,Lesion_Familiar,325.971
14,TE2,Lesion_Familiar,216.313
14,V2C,Lesion_Familiar,1054.96
14,TE2,Lesion_Familiar,293.026
14,DCA1,Lesion_Familiar,162.522
14,DDG,Lesion_Familiar,160.581
14,DDG,Lesion_Familiar,205.822
14,DCA1,Lesion_Familiar,190.169
14,DCA3,Lesion_Familiar,285.756
14,DCA3,Lesion_Familiar,120.066
14,PSTC,Lesion_Familiar,109.839
14,LENT,Lesion_Familiar,458.721
14,LENT,Lesion_Familiar,393.698
14,VOC,Lesion_Familiar,337.61
14,PRL,Lesion_Familiar,272.68
14,IFC,Lesion_Familiar,239.605
14,M2C,Lesion_Familiar,426.016
14,DPC,Lesion_Familiar,306.021
14,IFC,Lesion_Familiar,310.083
14,PRL,Lesion_Familiar,288.412
14,DPC,Lesion_Familiar,578.429
14,IFC,Lesion_Familiar,421.515
14,DPC,Lesion_Familiar,432.984
14,IFC,Lesion_Familiar,382.211
14,VOC,Lesion_Familiar,373.421
14,VOC,Lesion_Familiar,456.516
14,PRL,Lesion_Familiar,862.176
14,DPC,Lesion_Familiar,454.245
14,IFC,Lesion_Familiar,490.693
15,V2C,Sham_Familiar,388.511
15,PRH,Sham_Familiar,225.002
15,TE2,Sham_Familiar,220.925
15,VDG,Sham_Familiar,184.193
15,V2C,Sham_Familiar,405.434
15,V2C,Sham_Familiar,396.063
15,VDG,Sham_Familiar,162.232
15,ICA3,Sham_Familiar,74.1307
15,V2C,Sham_Familiar,473.462
15,PRH,Sham_Familiar,251.768
15,TE2,Sham_Familiar,213.033
15,V2C,Sham_Familiar,506.063
15,V2C,Sham_Familiar,437.295
15,PRH,Sham_Familiar,244.037
15,TE2,Sham_Familiar,168.701
15,PRH,Sham_Familiar,207.885
15,TE2,Sham_Familiar,165.929
15,V2C,Sham_Familiar,559.709
15,V2C,Sham_Familiar,599.566
15,PRH,Sham_Familiar,212.551
15,TE2,Sham_Familiar,251.902
15,PSTC,Sham_Familiar,361.746
15,LENT,Sham_Familiar,381.375
15,DDG,Sham_Familiar,149.477
15,DCA1,Sham_Familiar,147.413
15,DCA3,Sham_Familiar,213.853
15,DCA1,Sham_Familiar,139.31
15,DCA3,Sham_Familiar,183.136
15,DCA1,Sham_Familiar,71.2194
15,DDG,Sham_Familiar,142.076
15,DCA1,Sham_Familiar,83.8627
15,DCA3,Sham_Familiar,126.508
15,TE2,Sham_Familiar,249.645
15,TE2,Sham_Familiar,119.085
15,V2C,Sham_Familiar,793.077
15,LENT,Sham_Familiar,283.144
15,LENT,Sham_Familiar,301.879
15,PSTC,Sham_Familiar,389.386
15,PSTC,Sham_Familiar,341.457
15,LENT,Sham_Familiar,304.29
15,LENT,Sham_Familiar,269.193
15,IDG,Sham_Familiar,104.83
15,VCA3,Sham_Familiar,113.217
15,IDG,Sham_Familiar,84.8717
15,ICA1,Sham_Familiar,83.0532
15,ICA1,Sham_Familiar,113.089
15,ICA3,Sham_Familiar,132.57
15,VDG,Sham_Familiar,131.126
15,VDG,Sham_Familiar,132.333
15,PSTC,Sham_Familiar,171.316
15,LENT,Sham_Familiar,282.725
15,LENT,Sham_Familiar,243.304
15,PSTC,Sham_Familiar,312.617
15,LENT,Sham_Familiar,299.071
15,PSTC,Sham_Familiar,278.212
15,LENT,Sham_Familiar,292.754
15,LENT,Sham_Familiar,305.941
15,PRL,Sham_Familiar,342.039
15,VOC,Sham_Familiar,335.956
15,VOC,Sham_Familiar,322.561
15,MOC,Sham_Familiar,316.958
15,PRL,Sham_Familiar,323.295
15,VOC,Sham_Familiar,300.725
15,MOC,Sham_Familiar,422.223
15,PRL,Sham_Familiar,459.889
15,PRL,Sham_Familiar,216.564
15,DSUB,Sham_Familiar,251.073
15,PRH,Sham_Familiar,196.248
15,TE2,Sham_Familiar,167.93
15,V2C,Sham_Familiar,521.018
15,V2C,Sham_Familiar,598.209
15,V2C,Sham_Familiar,688.871
15,PRH,Sham_Familiar,294.437
15,TE2,Sham_Familiar,283.779
15,PRH,Sham_Familiar,323.427
15,TE2,Sham_Familiar,220.85
15,PRH,Sham_Familiar,161.168
15,TE2,Sham_Familiar,174.411
15,V2C,Sham_Familiar,659.352
15,VSUB,Sham_Familiar,209.912
15,IDG,Sham_Familiar,108.95
15,V2C,Sham_Familiar,394.473
15,V2C,Sham_Familiar,545.327
15,VCA3,Sham_Familiar,136.15
15,PSTC,Sham_Familiar,178.281
15,LENT,Sham_Familiar,278.114
15,LENT,Sham_Familiar,263.933
15,PSTC,Sham_Familiar,126.148
15,LENT,Sham_Familiar,225.871
15,DDG,Sham_Familiar,103.633
15,DCA3,Sham_Familiar,160.882
15,DCA1,Sham_Familiar,134.247
16,VOC,Sham_Familiar,363.641
16,MOC,Sham_Familiar,484.954
16,PRL,Sham_Familiar,428.864
16,VOC,Sham_Familiar,358.565
16,PRL,Sham_Familiar,357.613
16,MOC,Sham_Familiar,405.272
16,PRL,Sham_Familiar,386.851
16,DPC,Sham_Familiar,301.644
16,ACC,Sham_Familiar,214.465
16,IFC,Sham_Familiar,241.489
16,PRL,Sham_Familiar,374.863
16,PRL,Sham_Familiar,364.998
16,ACC,Sham_Familiar,316.856
16,DPC,Sham_Familiar,253.257
16,IFC,Sham_Familiar,256.461
16,PRL,Sham_Familiar,364.98
16,PRL,Sham_Familiar,292.3
16,PRH,Sham_Familiar,284.86
16,TE2,Sham_Familiar,161.233
16,V2C,Sham_Familiar,839.376
16,V2C,Sham_Familiar,662.177
16,PRH,Sham_Familiar,431.381
16,DDG,Sham_Familiar,280.445
16,DCA1,Sham_Familiar,299.465
16,DDG,Sham_Familiar,294.385
16,DCA1,Sham_Familiar,275.199
16,DCA3,Sham_Familiar,380.397
16,VCA1,Sham_Familiar,228.569
16,ICA1,Sham_Familiar,127.106
16,VCA3,Sham_Familiar,215.365
16,VDG,Sham_Familiar,222.529
16,VCA3,Sham_Familiar,134.018
16,ICA3,Sham_Familiar,140.106
16,IDG,Sham_Familiar,129.487
16,V2C,Sham_Familiar,423.25
16,TE2,Sham_Familiar,126.1
16,V2C,Sham_Familiar,445.485
16,V2C,Sham_Familiar,572.132
16,TE2,Sham_Familiar,178.88
16,V2C,Sham_Familiar,522.205
16,V2C,Sham_Familiar,563.54
16,V2C,Sham_Familiar,505.14
16,PRH,Sham_Familiar,300.111
16,PSTC,Sham_Familiar,287.298
16,LENT,Sham_Familiar,254.281
16,LENT,Sham_Familiar,325.609
16,LENT,Sham_Familiar,558.833
16,PSTC,Sham_Familiar,279.215
16,LENT,Sham_Familiar,251.818
16,PRH,Sham_Familiar,228.766
16,TE2,Sham_Familiar,123.795
16,V2C,Sham_Familiar,639.445
16,V2C,Sham_Familiar,561.178
16,PRH,Sham_Familiar,340.022
16,TE2,Sham_Familiar,218.309
16,PSTC,Sham_Familiar,187.45
16,PRH,Sham_Familiar,145.725
16,TE2,Sham_Familiar,187.216
16,VSUB,Sham_Familiar,146.254
16,V2C,Sham_Familiar,643.687
16,V2C,Sham_Familiar,649.529
16,V2C,Sham_Familiar,617.976
16,TE2,Sham_Familiar,204.528
16,PSTC,Sham_Familiar,153.645
16,TE2,Sham_Familiar,226.541
16,PRH,Sham_Familiar,386.347
16,V2C,Sham_Familiar,569.379
16,PSTC,Sham_Familiar,305.446
16,LENT,Sham_Familiar,261.095
16,LENT,Sham_Familiar,274.689
16,VOC,Sham_Familiar,298.28
16,MOC,Sham_Familiar,251.64
16,PRL,Sham_Familiar,322.819
16,V2C,Sham_Familiar,290.537
16,VOC,Sham_Familiar,308.259
16,MOC,Sham_Familiar,258.5
16,PRL,Sham_Familiar,306.094
16,M2C,Sham_Familiar,141.581
16,IFC,Sham_Familiar,199.983
16,M2C,Sham_Familiar,142.265
16,DPC,Sham_Familiar,210.92
16,IFC,Sham_Familiar,210.19
16,PRL,Sham_Familiar,259.261
16,DDG,Sham_Familiar,190.269
16,DCA3,Sham_Familiar,217.887
16,DDG,Sham_Familiar,175.634
16,DCA1,Sham_Familiar,126.115
16,DCA3,Sham_Familiar,287.245
16,PSTC,Sham_Familiar,174.576
16,LENT,Sham_Familiar,409.96
16,PSTC,Sham_Familiar,290.192
16,LENT,Sham_Familiar,217.357
16,LENT,Sham_Familiar,205.82
16,VDG,Sham_Familiar,169.775
16,VCA3,Sham_Familiar,177.564
16,VCA1,Sham_Familiar,220.947
16,ICA3,Sham_Familiar,184.686
16,IDG,Sham_Familiar,147.26
16,ICA1,Sham_Familiar,156.345
16,PSTC,Sham_Familiar,236.95
16,LENT,Sham_Familiar,226.42
16,LENT,Sham_Familiar,167.493
16,PSTC,Sham_Familiar,303.946
16,LENT,Sham_Familiar,427.069
16,PSTC,Sham_Familiar,234.515
16,LENT,Sham_Familiar,344.661
16,TE2,Sham_Familiar,231.769
16,V2C,Sham_Familiar,627.072
16,V2C,Sham_Familiar,644.131
16,PSTC,Sham_Familiar,201.221
16,LENT,Sham_Familiar,414.569
16,LENT,Sham_Familiar,252.965
16,LENT,Sham_Familiar,307.862
16,PSTC,Sham_Familiar,294.559
16,PSTC,Sham_Familiar,228.237
16,LENT,Sham_Familiar,249.968
16,LENT,Sham_Familiar,276.27
5,TE2,Lesion_Novel,399.753
5,VCA3,Lesion_Novel,262.906
5,PRH,Lesion_Novel,316.968
5,IDG,Lesion_Novel,202.367
5,VCA1,Lesion_Novel,317.3
5,ICA1,Lesion_Novel,188.228
5,ICA1,Lesion_Novel,205.077
5,VDG,Lesion_Novel,178.458
5,PSTC,Lesion_Novel,273.702
5,LENT,Lesion_Novel,286.078
5,TE2,Lesion_Novel,508.232
5,VCA1,Lesion_Novel,275.76
5,V2C,Lesion_Novel,449.542
5,V2C,Lesion_Novel,481.348
5,VDG,Lesion_Novel,228.832
5,ICA3,Lesion_Novel,186.2
5,IDG,Lesion_Novel,106.535
5,ICA3,Lesion_Novel,79.063
5,VDG,Lesion_Novel,98.9492
5,VCA3,Lesion_Novel,201.651
5,VSUB,Lesion_Novel,196.107
5,TE2,Lesion_Novel,223.062
5,PRH,Lesion_Novel,96.1957
5,TE2,Lesion_Novel,149.483
5,V2C,Lesion_Novel,232.356
5,V2C,Lesion_Novel,289.19
5,V2C,Lesion_Novel,611.144
5,V2C,Lesion_Novel,486.259
5,V2C,Lesion_Novel,621.373
5,VSUB,Lesion_Novel,178.322
5,PRH,Lesion_Novel,193.053
5,DSUB,Lesion_Novel,149.284
5,V2C,Lesion_Novel,306.495
5,V2C,Lesion_Novel,584
6,TE2,Sham_Novel,329.871
6,V2C,Sham_Novel,655.015
6,PRH,Sham_Novel,91.3981
6,TE2,Sham_Novel,155.843
6,TE2,Sham_Novel,171.304
6,VSUB,Sham_Novel,140.094
6,PRH,Sham_Novel,142.36
6,TE2,Sham_Novel,214.354
6,VCA1,Sham_Novel,219.486
6,IDG,Sham_Novel,130.2
6,ICA1,Sham_Novel,113.573
6,ICA1,Sham_Novel,70.9778
6,VCA1,Sham_Novel,55.3812
6,VDG,Sham_Novel,128.132
6,VCA3,Sham_Novel,158.683
6,VCA1,Sham_Novel,356.301
6,IDG,Sham_Novel,204.971
6,ICA1,Sham_Novel,211.974
6,ICA3,Sham_Novel,130.946
6,V2C,Sham_Novel,786.413
6,V2C,Sham_Novel,999.833
6,LENT,Sham_Novel,87.9568
6,PRH,Sham_Novel,76.534
6,TE2,Sham_Novel,101.62
6,V2C,Sham_Novel,375.501
6,PRH,Sham_Novel,69.1463
6,PSTC,Sham_Novel,174.957
6,LENT,Sham_Novel,221.419
6,LENT,Sham_Novel,277.469
6,PSTC,Sham_Novel,53.5836
6,PRH,Sham_Novel,211.868
6,TE2,Sham_Novel,174.955
6,V2C,Sham_Novel,793.859
6,V2C,Sham_Novel,379.277
6,TE2,Sham_Novel,82.2703
6,V2C,Sham_Novel,676.88
6,PSTC,Sham_Novel,318.466
6,LENT,Sham_Novel,541.359
6,LENT,Sham_Novel,452.659
7,DDG,Sham_Familiar,728.897
7,DCA1,Sham_Familiar,594.731
7,DCA3,Sham_Familiar,380.816
7,DDG,Sham_Familiar,500.159
7,VSUB,Sham_Familiar,218.295
7,PRH,Sham_Familiar,420.637
7,TE2,Sham_Familiar,525.255
7,V2C,Sham_Familiar,715.41
7,V2C,Sham_Familiar,1119.4
7,DSUB,Sham_Familiar,212.191
7,V2C,Sham_Familiar,1127.16
7,TE2,Sham_Familiar,361.892
7,VSUB,Sham_Familiar,205.023
7,V2C,Sham_Familiar,653.239
7,PRH,Sham_Familiar,326.452
7,TE2,Sham_Familiar,486.38
7,V2C,Sham_Familiar,1031.22
7,V2C,Sham_Familiar,989.92
7,DSUB,Sham_Familiar,232.116
7,TE2,Sham_Familiar,294.156
7,PRH,Sham_Familiar,393.034
7,V2C,Sham_Familiar,615.471
7,PRH,Sham_Familiar,995.505
7,VDG,Sham_Familiar,330.848
7,VCA3,Sham_Familiar,192.124
7,IDG,Sham_Familiar,302.293
7,VCA1,Sham_Familiar,386.674
7,VDG,Sham_Familiar,486.111
7,VCA3,Sham_Familiar,401.676
7,VCA1,Sham_Familiar,346.05
7,ICA3,Sham_Familiar,318.905
7,ICA1,Sham_Familiar,402.085
7,PSTC,Sham_Familiar,512.653
7,TE2,Sham_Familiar,1026.16
7,LENT,Sham_Familiar,820.536
7,PRH,Sham_Familiar,739.984
7,VSUB,Sham_Familiar,572.154
7,VSUB,Sham_Familiar,681.095
7,TE2,Sham_Familiar,1035.82
7,ICA3,Sham_Familiar,169.895
7,VCA1,Sham_Familiar,324.311
7,DDG,Sham_Familiar,486.884
7,ICA3,Sham_Familiar,247.027
7,VCA1,Sham_Familiar,330.552
7,VDG,Sham_Familiar,358.183
7,VCA1,Sham_Familiar,409.917
7,V2C,Sham_Familiar,1333.88
7,V2C,Sham_Familiar,1400.5
7,IDG,Sham_Familiar,216.757
7,ICA1,Sham_Familiar,181.051
7,VCA1,Sham_Familiar,285.162
7,PSTC,Sham_Familiar,374.509
7,DCA1,Sham_Familiar,638.042
7,LENT,Sham_Familiar,362.867
7,DCA3,Sham_Familiar,518.488
7,DCA1,Sham_Familiar,532.416
7,DCA3,Sham_Familiar,412.395
7,DDG,Sham_Familiar,351.813
7,IDG,Sham_Familiar,322.546
7,ICA1,Sham_Familiar,376.945
7,ICA1,Sham_Familiar,281.372
7,LENT,Sham_Familiar,332.173
7,PSTC,Sham_Familiar,325.844
7,LENT,Sham_Familiar,587.843
7,VDG,Sham_Familiar,220.247
7,DDG,Sham_Familiar,288.054
7,DCA3,Sham_Familiar,201.812
7,VCA3,Sham_Familiar,161.509
7,VCA1,Sham_Familiar,217.809
7,VCA1,Sham_Familiar,206.223
7,V2C,Sham_Familiar,928.648
7,TE2,Sham_Familiar,196.875
7,V2C,Sham_Familiar,794.894
7,V2C,Sham_Familiar,983.235
7,V2C,Sham_Familiar,1027.31
7,V2C,Sham_Familiar,1182.23
7,V2C,Sham_Familiar,879.38
7,V2C,Sham_Familiar,738.175
7,DDG,Sham_Familiar,171.802
7,DCA1,Sham_Familiar,105.386
7,DDG,Sham_Familiar,210.966
7,DCA1,Sham_Familiar,153.549
7,DCA3,Sham_Familiar,119.48
7,VSUB,Sham_Familiar,202.227
7,TE2,Sham_Familiar,320.305
7,V2C,Sham_Familiar,686.112
7,V2C,Sham_Familiar,821.436
8,PRH,Lesion_Familiar,80.426
8,TE2,Lesion_Familiar,210.759
8,VSUB,Lesion_Familiar,221.03
8,IDG,Lesion_Familiar,105.152
8,VDG,Lesion_Familiar,200.5
8,VCA1,Lesion_Familiar,236.892
8,ICA1,Lesion_Familiar,156.705
8,VCA3,Lesion_Familiar,147.013
8,ICA3,Lesion_Familiar,117.592
8,VCA1,Lesion_Familiar,252.482
8,VCA3,Lesion_Familiar,182.723
8,TE2,Lesion_Familiar,102.031
5,DPC,Lesion_Novel,203.493
5,IFC,Lesion_Novel,304.678
5,PRL,Lesion_Novel,355.228
5,VOC,Lesion_Novel,405.545
5,PRL,Lesion_Novel,366.002
5,M2C,Lesion_Novel,338.74
5,VOC,Lesion_Novel,509.22
5,PRL,Lesion_Novel,475.271
5,M2C,Lesion_Novel,342.628
5,TE2,Lesion_Novel,200.672
5,V2C,Lesion_Novel,838.744
5,V2C,Lesion_Novel,1068.45
5,VSUB,Lesion_Novel,152.541
5,V2C,Lesion_Novel,923.286
5,V2C,Lesion_Novel,415.556
5,DPC,Lesion_Novel,414.197
5,IFC,Lesion_Novel,411.242
5,PRL,Lesion_Novel,514.449
5,ACC,Lesion_Novel,396.951
5,M2C,Lesion_Novel,303.271
5,DPC,Lesion_Novel,383.072
5,IFC,Lesion_Novel,431.116
5,PRL,Lesion_Novel,461.799
5,PRL,Lesion_Novel,482.693
5,ACC,Lesion_Novel,312.798
5,M2C,Lesion_Novel,338.203
5,DPC,Lesion_Novel,344.656
5,IFC,Lesion_Novel,295.847
5,PRL,Lesion_Novel,412.399
5,IFC,Lesion_Novel,387.952
5,PRL,Lesion_Novel,411.27
5,MOC,Lesion_Novel,227.333
5,PRL,Lesion_Novel,139.99
5,M2C,Lesion_Novel,65.8439
5,VOC,Lesion_Novel,249.142
5,MOC,Lesion_Novel,355.879
5,PRL,Lesion_Novel,176.764
5,M2C,Lesion_Novel,172.021
5,PRH,Lesion_Novel,161.217
5,V2C,Lesion_Novel,680.893
5,V2C,Lesion_Novel,665.643
5,V2C,Lesion_Novel,921.487
5,V2C,Lesion_Novel,503.688
5,VSUB,Lesion_Novel,97.4793
5,DDG,Lesion_Novel,168.593
5,DCA1,Lesion_Novel,95.3214
5,DCA3,Lesion_Novel,112.971
5,DDG,Lesion_Novel,117.243
5,DCA1,Lesion_Novel,57.9758
5,DPC,Lesion_Novel,441.084
5,IFC,Lesion_Novel,423.281
5,PRL,Lesion_Novel,579.12
5,ACC,Lesion_Novel,430.651
5,DPC,Lesion_Novel,392.539
5,IFC,Lesion_Novel,461.553
5,PRL,Lesion_Novel,612.893
5,M2C,Lesion_Novel,426.183
5,VOC,Lesion_Novel,368.758
5,PRL,Lesion_Novel,339.54
5,VOC,Lesion_Novel,231.506
5,PRL,Lesion_Novel,424.57
5,M2C,Lesion_Novel,289.002
5,PRL,Lesion_Novel,355.668
5,ACC,Lesion_Novel,284.245
5,PSTC,Lesion_Novel,329.77
5,LENT,Lesion_Novel,411.292
5,LENT,Lesion_Novel,424.519
5,PSTC,Lesion_Novel,404.328
5,LENT,Lesion_Novel,352.623
5,LENT,Lesion_Novel,418.003
5,PSTC,Lesion_Novel,196.81
5,LENT,Lesion_Novel,310.137
5,LENT,Lesion_Novel,251.983
5,TE2,Lesion_Novel,247.079
5,VCA1,Lesion_Novel,316.608
5,LENT,Lesion_Novel,195.721
5,DDG,Lesion_Novel,277.866
5,DCA1,Lesion_Novel,209.648
5,DCA3,Lesion_Novel,123.694
5,DDG,Lesion_Novel,317.389
5,DCA1,Lesion_Novel,249.09
5,DCA3,Lesion_Novel,211.178
5,DCA3,Lesion_Novel,119.567
5,DCA1,Lesion_Novel,53.7955
5,DCA3,Lesion_Novel,45.216
5,DPC,Lesion_Novel,326.421
5,M2C,Lesion_Novel,363.226
5,IFC,Lesion_Novel,352.189
5,PRL,Lesion_Novel,437.924
5,ACC,Lesion_Novel,366.347
5,M2C,Lesion_Novel,335.691
5,DPC,Lesion_Novel,331.16
5,IFC,Lesion_Novel,287.928
5,PRL,Lesion_Novel,422.803
5,ACC,Lesion_Novel,410.488
5,VOC,Lesion_Novel,651
5,MOC,Lesion_Novel,517.285
5,PRL,Lesion_Novel,465.227
5,M2C,Lesion_Novel,391.578
5,VOC,Lesion_Novel,690.736
5,MOC,Lesion_Novel,465.464
5,PRL,Lesion_Novel,452.525
5,M2C,Lesion_Novel,369.959
5,M2C,Lesion_Novel,315.106
5,PRL,Lesion_Novel,528.364
5,MOC,Lesion_Novel,482.693
5,VOC,Lesion_Novel,549.086
5,DPC,Lesion_Novel,503.274
5,IFC,Lesion_Novel,396.172
5,PRL,Lesion_Novel,598.019
5,ACC,Lesion_Novel,601.786
5,M2C,Lesion_Novel,468.403
5,PRL,Lesion_Novel,629.157
5,ACC,Lesion_Novel,638.298
5,M2C,Lesion_Novel,409.249
5,DPC,Lesion_Novel,434.33
5,IFC,Lesion_Novel,287.839
5,PRL,Lesion_Novel,485.869
5,PRL,Lesion_Novel,441.66
5,ACC,Lesion_Novel,386.668
5,M2C,Lesion_Novel,391.054
5,DPC,Lesion_Novel,504.097
5,IFC,Lesion_Novel,342.61
5,PRL,Lesion_Novel,412.339
5,PSTC,Lesion_Novel,344.292
5,LENT,Lesion_Novel,365.195
5,LENT,Lesion_Novel,377.614
5,PRH,Lesion_Novel,291.822
5,TE2,Lesion_Novel,263.058
5,V2C,Lesion_Novel,1088.65
5,VCA1,Lesion_Novel,229.502
5,VDG,Lesion_Novel,242.714
5,VCA3,Lesion_Novel,251.866
5,VCA1,Lesion_Novel,313.722
5,ICA3,Lesion_Novel,196.154
5,IDG,Lesion_Novel,248.925
5,ICA1,Lesion_Novel,295.005
5,PRH,Lesion_Novel,250.87
5,TE2,Lesion_Novel,373.134
5,VSUB,Lesion_Novel,262.57
5,V2C,Lesion_Novel,1035.36
5,V2C,Lesion_Novel,1357.97
5,PSTC,Lesion_Novel,265.884
5,LENT,Lesion_Novel,347.597
5,LENT,Lesion_Novel,373.134
5,DSUB,Lesion_Novel,402.55
5,PRH,Lesion_Novel,429.695
5,TE2,Lesion_Novel,465.227
5,DCA1,Lesion_Novel,617.503
5,DDG,Lesion_Novel,492.22
5,DDG,Lesion_Novel,418.817
5,DCA1,Lesion_Novel,371.547
5,DDG,Lesion_Novel,299.902
5,DCA3,Lesion_Novel,267.179
5,DCA1,Lesion_Novel,177.968
5,DDG,Lesion_Novel,165.639
5,DCA1,Lesion_Novel,79.6769
5,DDG,Lesion_Novel,118.036
5,DCA1,Lesion_Novel,136.362
5,DCA3,Lesion_Novel,107.971
5,DDG,Lesion_Novel,215.634
5,DCA1,Lesion_Novel,114.112
5,DDG,Lesion_Novel,296
5,DCA1,Lesion_Novel,167.387
5,DCA3,Lesion_Novel,225.468
5,DDG,Lesion_Novel,304.043
5,DCA1,Lesion_Novel,150.872
5,DCA3,Lesion_Novel,200.384
5,DDG,Lesion_Novel,201.946
5,DCA1,Lesion_Novel,205.073
5,DDG,Lesion_Novel,199.251
5,DCA1,Lesion_Novel,131.051
5,DDG,Lesion_Novel,280.398
5,DCA1,Lesion_Novel,165.654
5,DCA3,Lesion_Novel,153.984
5,DDG,Lesion_Novel,165.132
5,PRH,Lesion_Novel,224.944
5,TE2,Lesion_Novel,92.5067
5,V2C,Lesion_Novel,476.505
5,DCA1,Lesion_Novel,78.8628
5,DCA3,Lesion_Novel,79.776
5,DCA3,Lesion_Novel,150.842
5,DDG,Lesion_Novel,127.964
5,DCA3,Lesion_Novel,173.077
5,DCA1,Lesion_Novel,79.0494
5,DDG,Lesion_Novel,187.683
5,VOC,Lesion_Novel,602.376
5,PRL,Lesion_Novel,283.837
5,VOC,Lesion_Novel,355.151
5,PRL,Lesion_Novel,238.701
5,M2C,Lesion_Novel,230.412
5,VOC,Lesion_Novel,377.505
5,PRL,Lesion_Novel,231.672
5,M2C,Lesion_Novel,241.329
5,VOC,Lesion_Novel,533.986
5,MOC,Lesion_Novel,306.782
5,PRL,Lesion_Novel,173.734
5,MOC,Lesion_Novel,615.402
5,M2C,Lesion_Novel,342.515
5,PRL,Lesion_Novel,631.947
5,M2C,Lesion_Novel,469.563
5,VOC,Lesion_Novel,629.556
5,PRL,Lesion_Novel,393.913
5,M2C,Lesion_Novel,298.369
5,VOC,Lesion_Novel,579.549
5,VOC,Lesion_Novel,255.447
5,DDG,Lesion_Novel,148.142
5,DCA1,Lesion_Novel,98.7919
5,DCA3,Lesion_Novel,110.824
5,DDG,Lesion_Novel,269.927
5,PRH,Lesion_Novel,194.283
5,TE2,Lesion_Novel,215.155
5,V2C,Lesion_Novel,965.078
5,DSUB,Lesion_Novel,238.171
5,DDG,Lesion_Novel,105.651
5,DCA1,Lesion_Novel,66.792
5,DCA3,Lesion_Novel,190.318
5,DDG,Lesion_Novel,203.736
5,DDG,Lesion_Novel,323.912
5,DCA1,Lesion_Novel,355.984
5,DCA3,Lesion_Novel,335.71
5,DDG,Lesion_Novel,330.783
5,DCA1,Lesion_Novel,185.731
5,PSTC,Lesion_Novel,297.588
5,LENT,Lesion_Novel,398.511
5,LENT,Lesion_Novel,438.698
5,PRH,Lesion_Novel,221.443
5,TE2,Lesion_Novel,184.31
5,V2C,Lesion_Novel,983.277
5,DDG,Lesion_Novel,204.671
5,DCA1,Lesion_Novel,181.806
5,DCA3,Lesion_Novel,230.995
6,DPC,Sham_Novel,557.099
6,M2C,Sham_Novel,496.561
